step,rl_mean,rl_std,baseline_mean,baseline_std,pid_mean,pid_std,rl_ema,baseline_ema,pid_ema
339,1.1713897585868835,0.1641797116073071,1.100201010107994,0.14988307378790577,1.1185370337963105,0.16058234254327475,1.171111308950872,1.1044806968903753,1.1226821580152277
340,1.1705180233716965,0.1617351365416224,1.0998126834630966,0.1423823769746574,1.1142678624391555,0.1635328364316006,1.1711053760950803,1.1044340167561026,1.122598015059467
341,1.1661829286813736,0.15229115309856475,1.0970179045200348,0.14390745538235084,1.115745889544487,0.1663626805902538,1.1710561516209432,1.104359855633742,1.122529493804317
342,1.1759069222211838,0.15103447085628932,1.1020834439992904,0.14898750392298443,1.1191462165117263,0.15369852607254195,1.1711046593269456,1.1043370915173973,1.1224956610313912
343,1.1766585618257523,0.1504376870357836,1.102860015630722,0.14923282569899451,1.120282865166664,0.15705542019017316,1.1711601983519337,1.1043223207585304,1.1224735330727438
344,1.1614584332704545,0.15950143702259836,1.1031244552135469,0.14943785791248249,1.119661535024643,0.1563234275531999,1.171063180701119,1.1043103421030807,1.1224454130922628
345,1.161851379275322,0.16169931644301672,1.0999506157636643,0.1489334750824954,1.1196635496616363,0.15782925105524648,1.1709710626868608,1.1042667448396866,1.1224175944579566
346,1.1609408193826676,0.1619962852023535,1.0995347678661347,0.14957943205949975,1.1187395060062408,0.15853529006741024,1.1708707602538189,1.104219425069951,1.1223808135734397
347,1.1563932687044143,0.16713753881473448,1.0980299282073975,0.149841609219722,1.1152295249700546,0.15911381792294116,1.170725985338325,1.1041575301013256,1.1223093006874059
348,1.1564038968086243,0.16707001623724776,1.10423295378685,0.14860612714369975,1.1111447614431382,0.16076077077037348,1.170582764453028,1.1041582843381808,1.1221976552949633
349,1.1537883126735686,0.16718966100888555,1.1079619687795639,0.150730027458896,1.1123623609542848,0.16071523275031882,1.1704148199352333,1.1041963211825945,1.1220993023515566
350,1.1507290560007095,0.1667777771432649,1.1087771314382553,0.15286139614212452,1.111555467247963,0.16243907649154413,1.1702179622958881,1.1042421292851512,1.1219938640005207
351,1.1459504103660583,0.16723899470772405,1.1073595011234283,0.15634188381801883,1.1104407453536986,0.1623035170630625,1.16997528677659,1.104273303003534,1.1218783328140525
352,1.1450172334909439,0.16830299851453678,1.1080184042453767,0.15593960677290397,1.1070371329784394,0.1544178472091607,1.1697257062437336,1.1043107540159525,1.1217299208156963
353,1.1386502146720887,0.16956019764009977,1.1073296838998794,0.15776273350430653,1.10628662109375,0.15391141567697952,1.1694149513280172,1.1043409433147917,1.121575487818477
354,1.1330410981178283,0.17798345065781218,1.1083781129121781,0.16026741304497652,1.10748978972435,0.15428375961411306,1.1690512127959154,1.1043813150107655,1.1214346308375356
355,1.1425198185443879,0.18003457903974077,1.1132982778549194,0.16744533378291235,1.1044610488414763,0.15426339830944263,1.1687858988534001,1.104470484639207,1.121264895017575
356,1.1458836030960082,0.18449821713542866,1.1163925319910049,0.15582330052527518,1.1038180512189866,0.1536937871863229,1.168556875895826,1.1045897051127251,1.1210904265795891
357,1.1502348101139068,0.18952655470430782,1.1181353735923767,0.15340296356181704,1.1069392216205598,0.14742139784211464,1.1683736552380068,1.1047251617975216,1.1209489145299987
358,1.1537488210201263,0.19293492050688818,1.1178277343511582,0.15333020641416598,1.1058554649353027,0.14698080436003375,1.168227406895828,1.104856187523058,1.1207979800340517
359,1.154122638106346,0.19400287834648589,1.117315635085106,0.15422647892224522,1.1143412458896638,0.15003308786688851,1.1680863592079331,1.1049807819986786,1.1207334126926078
360,1.15329784989357,0.19172043846915388,1.1203811675310136,0.15529472448745152,1.1141119414567948,0.15175542125645552,1.1679384741147896,1.105134785854002,1.1206671979802496
361,1.1560686767101287,0.19055622421474674,1.1197986048460007,0.15556111847593745,1.1125854051113129,0.15143079062376308,1.167819776140743,1.105281424043922,1.1205863800515603
362,1.1598321545124053,0.19008051545220975,1.120978959798813,0.15789007931275034,1.1092035418748856,0.14886428638866814,1.1677398999244595,1.105438399401471,1.1204725516697935
363,1.1557870256900786,0.19020934778656393,1.121583895087242,0.1601128300083077,1.107634917497635,0.14849785182818842,1.1676203711821156,1.1055998543583287,1.1203441753280718
364,1.1593243181705475,0.18805362295756273,1.1186735355854034,0.1574209155930085,1.1138301283121108,0.15378081730125662,1.1675374106519998,1.1057305911705997,1.1202790348579124
365,1.1581297731399536,0.18844852198729223,1.1180386447906494,0.1572219164772856,1.1105596542358398,0.15526224034425262,1.1674433342768793,1.1058536717068002,1.1201818410516915
366,1.1578542071580886,0.18791861300210672,1.1174666094779968,0.1573025642550133,1.1169840252399446,0.15772824714245823,1.1673474430056914,1.1059698010845123,1.120149862893574
367,1.1544476979970932,0.18833521220128288,1.1195608574151992,0.15631296891074353,1.1198503589630127,0.16136445450004927,1.1672184455556054,1.1061057116478192,1.1201468678542683
368,1.160358927845955,0.1837985387788966,1.1189327877759934,0.15690582426642252,1.119442068338394,0.1612447083674139,1.167149850378509,1.106233982409101,1.1201398198591097
369,1.1591280245780944,0.18728756100313235,1.1202974492311477,0.16142901628435843,1.118622579574585,0.16002661517529032,1.1670696321205047,1.1063746170773214,1.1201246474562645
370,1.1669768780469894,0.17958717388953907,1.1162845873832703,0.15795356932054747,1.1167127865552902,0.15962888574749504,1.1670687045797696,1.1064737167803809,1.120090528847255
371,1.1642531138658523,0.1835643509455526,1.1144940346479415,0.1568668546543002,1.116443207859993,0.1602624219503649,1.1670405486726305,1.1065539199590564,1.1200540556373824
372,1.1692678827047347,0.1802379958806026,1.1140767973661423,0.1564588137463382,1.1202449536323547,0.16113355998028595,1.1670628220129515,1.1066291487331272,1.1200559646173323
373,1.1666164714097977,0.17741768787841475,1.1138952028751374,0.15698409061901844,1.1197077584266664,0.16182678247387497,1.16705835850692,1.1067018092745475,1.1200524825554257
374,1.1568541997671127,0.18055131662690457,1.1124868541955948,0.15806668520284103,1.1201295107603073,0.16019241302516773,1.166956316919522,1.1067596597237581,1.1200532528374745
375,1.163721039891243,0.18223367132501003,1.119302543401718,0.1572790254260558,1.1119112575054169,0.159647070269809,1.1669239641492393,1.1068850885605377,1.119971832884154
376,1.1630784034729005,0.17970981083195506,1.1253010553121567,0.15846587571232842,1.1118788635730743,0.16111302693567378,1.1668855085424759,1.107069248228054,1.1198909031910431
377,1.1630679035186768,0.18046805213119757,1.1278103524446488,0.1647358256002994,1.1122697991132737,0.16316730835395293,1.166847332492238,1.10727665927022,1.1198146921502654
378,1.1626582300662995,0.19180040015300306,1.1294426226615906,0.1674803244840185,1.1136484080553055,0.1586149593057325,1.1668054414679785,1.1074983189041336,1.1197530293093159
379,1.1591986548900604,0.1921451049169683,1.1254701209068299,0.16684962477605628,1.1088655817508697,0.15783643449697565,1.1667293736021993,1.1076780369241606,1.1196441548337315
380,1.16087283462286,0.19208426987423788,1.1239387261867524,0.16857667695458367,1.114716848731041,0.16031281610465964,1.1666708082124058,1.1078406438167865,1.1195948817727044
381,1.1653936094045638,0.19340232596197343,1.127485008239746,0.16870552547745907,1.1132068425416946,0.15906504196513588,1.1666580362243275,1.108037087461016,1.1195310013803943
382,1.1644338795542717,0.19401661559015407,1.126291818022728,0.1694703513636041,1.1099624317884444,0.15959727905429627,1.166635794657627,1.108219634766633,1.1194353156844747
383,1.169881061911583,0.19360764151216575,1.126431412100792,0.16998606447341788,1.1083575642108918,0.16099584599915653,1.1666682473301664,1.1084017525399747,1.1193245381697388
384,1.1703723400831223,0.19367137516182728,1.1212685507535936,0.17274524008719677,1.1033574080467223,0.15904338635574916,1.166705288257696,1.108530420522111,1.1191648668685086
385,1.174216842353344,0.19132862808357587,1.1199326074123384,0.17362274630745278,1.1035410684347153,0.15930656997110376,1.1667804037986524,1.1086444423910133,1.1190086288841705
386,1.1754045173525811,0.19426947622132829,1.1229953730106355,0.17189224325282718,1.1043211436271667,0.15922787503711153,1.1668666449341918,1.1087879516972097,1.1188617540316006
387,1.1828924530744553,0.19275655074204529,1.1223820108175278,0.17180309455917722,1.1027412217855455,0.15970342472868426,1.1670269030155944,1.1089238922884128,1.1187005487091402
388,1.1780083295702934,0.19455785691058144,1.118145621418953,0.16474358590127555,1.1017815560102462,0.15414638471963332,1.1671367172811413,1.1090161095797184,1.118531358782151
389,1.1851079073548316,0.19095774401967527,1.113118526339531,0.16870478650837226,1.0988431483507157,0.15286843615942103,1.1673164291818783,1.1090571337473165,1.1183344766778367
390,1.186391005218029,0.19186358419904262,1.1125977313518525,0.16889078958423062,1.0971541792154311,0.15444183457824184,1.1675071749422397,1.109092539723362,1.1181226737032126
391,1.186182762980461,0.19319228840754638,1.1085189765691756,0.16494583382888667,1.1040711438655852,0.15786211753877893,1.1676939308226217,1.1090868040918203,1.1179821584048364
392,1.1897398295998574,0.1987441243769856,1.105137874484062,0.15463125775006803,1.105936006307602,0.16229767585466925,1.167914389810394,1.1090473147957425,1.117861696883864
393,1.1878321740031241,0.20104611732974006,1.1039764404296875,0.15428152301892858,1.103918024301529,0.1606831363348848,1.1681135676523215,1.108996606052082,1.1177222601580405
394,1.1892994827032088,0.1991536505947657,1.1066950631141663,0.15476197383174448,1.1038821685314177,0.16201360308756999,1.1683254268028305,1.1089735906227027,1.1175838592417742
395,1.1936458426713943,0.19165073116599787,1.1052216911315917,0.15189804674090937,1.1038940453529358,0.1620438117958142,1.168578630961516,1.1089360716277916,1.1174469611028859
396,1.1952234902977943,0.19101939550056488,1.1038432413339614,0.15125255115806685,1.1040804904699326,0.16142474781812446,1.1688450795548788,1.1088851433248534,1.1173132963965562
397,1.197022852897644,0.1890712232518989,1.1070349985361099,0.14975040589670965,1.1146059614419936,0.1682116396610079,1.1691268572883065,1.108866641876966,1.1172862230470106
398,1.1974220848083497,0.18754137473710886,1.1101738840341568,0.14770061743691093,1.1139950948953627,0.16984329972451798,1.1694098095635068,1.1088797142985378,1.1172533117654941
399,1.190449635386467,0.18542633742669523,1.118428542613983,0.15659446031657703,1.1143178045749664,0.17065876303765273,1.1696202078217364,1.1089752025816924,1.1172239566935889
400,1.1841276609897613,0.18201831899340218,1.1207577192783356,0.1623071985811327,1.112809001803398,0.17570314689168282,1.1697652823534166,1.1090930277486588,1.117179807144687
401,1.1862362653017045,0.18073726348684632,1.122320241332054,0.15688031435006083,1.1122956383228302,0.17787686280263973,1.1699299921828994,1.1092252998844927,1.1171309654564683
402,1.190377823114395,0.17735784647045183,1.123002260327339,0.157562994550184,1.1219533509016038,0.1742614108169205,1.1701344704922143,1.1093630694889212,1.1171791893109195
403,1.197955990731716,0.1814481451570945,1.1189405739307403,0.15223145369778462,1.1339113456010819,0.1772662364327758,1.1704126856946093,1.1094588445333393,1.1173465108738212
404,1.2018456068634986,0.18026142876160395,1.117940481901169,0.15348890399269738,1.1364465951919556,0.17727215997267806,1.1707270149062983,1.1095436609070175,1.1175375117170026
405,1.2113655126094818,0.18219060488735375,1.1235302329063415,0.15714317901344924,1.1407100147008895,0.1744145458766635,1.17113339988333,1.1096835266270109,1.1177692367468415
406,1.2042245137691499,0.18188559799654042,1.122292983531952,0.15753721878282503,1.148100913167,0.18273384169921678,1.1714643110221883,1.1098096211960602,1.118072553511043
407,1.2000412684679032,0.17913909846820303,1.1211641776561736,0.15706649040919293,1.1551797717809678,0.1832198929373217,1.1717500805966454,1.1099231667606613,1.1184436256937422
408,1.1992105454206468,0.1786521689258942,1.123987985253334,0.15610358442087652,1.1533230555057525,0.18114374261031957,1.1720246852448855,1.110063814945588,1.1187924199918624
409,1.1913540989160538,0.17850778210251897,1.123821342587471,0.15651306384776256,1.1472107619047165,0.17704783878582597,1.1722179793815972,1.1102013902220067,1.119076603410991
410,1.1948288720846176,0.176429183068437,1.12350916326046,0.15692384101655216,1.1511131685972213,0.177831854104278,1.1724440883086273,1.1103344679523912,1.1193969690628531
411,1.1902279317378999,0.1781942876433958,1.1210449761152268,0.15153444740669195,1.1501043266057969,0.1767923941040222,1.17262192674292,1.1104415730340196,1.1197040426382827
412,1.194489248394966,0.1755989646692543,1.119764481782913,0.1524539424458319,1.1544303101301194,0.1762080100639778,1.1728405999594405,1.1105348021215085,1.120051305313201
413,1.1945851504802705,0.17395066494413441,1.1180610954761505,0.15456615332158924,1.1497293239831925,0.1750169909782702,1.1730580454646489,1.1106100650550548,1.1203480854999008
414,1.1962079912424088,0.1792651943591354,1.1142370080947877,0.15709994563081742,1.149717156291008,0.17517845597676393,1.1732895449224263,1.110646334485452,1.120641776207812
415,1.201025362610817,0.17764605440748563,1.1069251024723052,0.1563677457818909,1.1502179038524627,0.17473264431164465,1.1735669030993103,1.1106091221653205,1.1209375374842585
416,1.2005186247825623,0.17633123947216686,1.105821869969368,0.15525430976795507,1.143901727795601,0.1687985308377572,1.1738364203161429,1.110561249643361,1.1211671793873719
417,1.199217671751976,0.17513293816030026,1.0983905434608459,0.14498620640260093,1.143333179950714,0.16661798754824786,1.1740902328305012,1.1104395425815357,1.1213888393930054
418,1.1947966283559799,0.17180598317465903,1.0977392446994783,0.14414713224301398,1.1361270385980606,0.16519750798700875,1.174297296785756,1.110312539602715,1.121536221385056
419,1.1936601501703263,0.16668394470407746,1.0963437390327453,0.143631768395816,1.1346462380886078,0.16399445601211202,1.1744909253196016,1.1101728515970153,1.1216673215520914
420,1.1855384171009065,0.166813808714217,1.092205484509468,0.1397586517311604,1.1357030111551285,0.1633871400520048,1.1746014002374148,1.1099931779261398,1.1218076784481217
421,1.1906721979379653,0.1683063583678815,1.0860646307468413,0.1379638504659304,1.1340744477510452,0.16253497242615386,1.1747621082144202,1.1097538924543469,1.121930346141151
422,1.1922460091114044,0.17170120123999486,1.0848442065715789,0.1376523708483597,1.1280208343267442,0.16362405843428887,1.1749369472233901,1.109504795595519,1.121991251023007
423,1.1944975805282594,0.16985657453436567,1.0835045647621155,0.1373840950631356,1.1255508220195771,0.16320125906634292,1.1751325535564388,1.109244793287185,1.1220268467329726
424,1.191292729973793,0.17086452737409227,1.0823383384943008,0.13765465238163319,1.1256950527429581,0.16228428108507723,1.1752941553206124,1.108975728739256,1.1220635287930725
425,1.19391088783741,0.168222154222345,1.0748661881685257,0.13414645622815552,1.127183005809784,0.16178592785105705,1.1754803226457804,1.1086346333335488,1.1221147235632396
426,1.1898515218496322,0.1651099593971762,1.0723273915052414,0.13394745385640935,1.1257539129257201,0.16197495399052014,1.1756240346378188,1.1082715609152658,1.1221511154568644
427,1.184164896607399,0.16889225910360578,1.0771882462501525,0.13167807883833027,1.1261537724733353,0.16075878013913972,1.1757094432575146,1.1079607277686148,1.1221911420270292
428,1.184324317574501,0.16781821534310057,1.076774594783783,0.13212374191648293,1.1237494790554046,0.15959410022267642,1.1757955920006844,1.1076488664387665,1.122206725397313
429,1.18676429271698,0.1672413158528408,1.0781336683034897,0.1345886199182828,1.1220888304710388,0.1579246326550917,1.1759052790078472,1.1073537144574137,1.1222055464480503
430,1.2006413382291794,0.1727402052418898,1.0813792312145234,0.13686909101739195,1.1224273282289505,0.15484673639912586,1.1761526396000608,1.1070939696249849,1.1222077642658594
431,1.1952272218465805,0.17477683628104118,1.0876002246141434,0.1425804733798021,1.1254012471437453,0.1575398946807008,1.1763433854225258,1.1068990321748764,1.1222396990946384
432,1.1933449459075929,0.1725486641193743,1.0942449313402176,0.1410898251778294,1.1244385439157485,0.15879980635080973,1.1765134010273766,1.10677249116653,1.1222616875428495
433,1.1890363955497742,0.17109003778657744,1.0937974059581757,0.14230621379027253,1.120671485066414,0.16065076114721857,1.1766386309726005,1.1066427403144465,1.122245785518085
434,1.1876023292541504,0.17178869036867447,1.0961937755346298,0.14814650170372454,1.119258022904396,0.1637524419640385,1.176748267955416,1.1065382506666483,1.122215907891948
435,1.194262672662735,0.17334262676796808,1.092903686761856,0.1467813769379615,1.1234886753559112,0.1621275736524175,1.1769234120024892,1.1064019050276004,1.1222286355665878
436,1.1919571959972382,0.17418068723503494,1.095194811820984,0.14435364905305254,1.1242087554931641,0.16614780138181456,1.1770737498424366,1.1062898340955343,1.1222484367658536
437,1.1942324662208557,0.17375200480245195,1.1005143505334853,0.13667402736756865,1.122185342311859,0.1684832334803364,1.1772453370062208,1.1062320792599138,1.1222478058213137
438,1.1954935336112975,0.1791538680772335,1.1017613965272903,0.13714520137382186,1.1219355595111846,0.1728090013018593,1.1774278189722716,1.1061873724325877,1.1222446833582125
439,1.1893222218751907,0.17995616671594397,1.1030062180757523,0.1356678030346571,1.122614189684391,0.17498628897671353,1.1775467630013008,1.1061555608890192,1.1222483784214743
440,1.1940228670835495,0.17969318905996118,1.1025665432214737,0.13442563217844192,1.12215118765831,0.17554158799259362,1.1777115240421232,1.1061196707123437,1.1222474065138426
441,1.189460074901581,0.1797264696051707,1.1007025617361068,0.13283387309024172,1.1228347983956337,0.17781529138454488,1.1778290095507178,1.1060654996225814,1.1222532804326604
442,1.187612953186035,0.18468785753964412,1.101529716849327,0.14066822724708403,1.1231241929531097,0.17871818718401206,1.177926848987071,1.106020141794849,1.1222619895578647
443,1.1851995313167571,0.18500792214354442,1.1020150285959245,0.14075521347065684,1.1214754995703697,0.17941585598576054,1.1779995758103676,1.1059800906628598,1.1222541246579898
444,1.1855522042512894,0.18497792343615702,1.1011521619558335,0.1401490142789218,1.1283327335119246,0.1791393427860428,1.1780751020947768,1.1059318113757897,1.1223149107465291
445,1.1732255423069,0.18903393573456753,1.1015429031848907,0.1400463460566909,1.124867225587368,0.17695924680860736,1.178026606496898,1.1058879222938807,1.1223404338949377
446,1.1693627941608429,0.19273464783831537,1.102580370903015,0.13953849399326795,1.1234165886044503,0.17732571947381282,1.1779399683735374,1.1058548467799718,1.1223511954420327
447,1.1677774608135223,0.1961732103256604,1.1002371019124986,0.1378357766056671,1.1249296075105668,0.18082562946751107,1.1778383432979371,1.1057986693312971,1.1223769795627179
448,1.1660998111963272,0.19904501399840052,1.1004063153266908,0.13756239931967193,1.1237997126579284,0.18229289745124583,1.177720957976921,1.105744745791251,1.12239120689367
449,1.1665423667430879,0.18737156009490452,1.0987266516685485,0.1381356543177375,1.1281653881072997,0.17912278152749878,1.1776091720645827,1.105674564850024,1.122448948705806
450,1.1544203674793243,0.18201339811023226,1.098793694972992,0.137969305160668,1.1318401962518692,0.1795304279076548,1.1773772840187302,1.1056057561512536,1.1225428611812667
451,1.1503307175636293,0.18375116226149663,1.0975562369823455,0.13709667351643998,1.1327829912304879,0.18310560589861932,1.1771068183541793,1.1055252609595645,1.1226452624817589
452,1.1541229093074798,0.1798005496197192,1.0958396607637406,0.1369173246924323,1.1394855445623397,0.19207875789745799,1.1768769792637122,1.1054284049576062,1.1228136653025647
453,1.145806885957718,0.18117142434330555,1.094296242594719,0.13786216945084115,1.1328934171795846,0.1903837410774004,1.176566278330652,1.1053170833339774,1.122914462821335
454,1.147144181728363,0.17767619361939196,1.0882798492908479,0.13966709097353452,1.1293246391415597,0.1909665076107522,1.1762720573646293,1.1051467109935462,1.1229785645845374
455,1.1559468126296997,0.17892404179766738,1.085560747385025,0.14216362301241636,1.1313879808783531,0.19181953320903433,1.1760688049172798,1.1049508513574609,1.1230626587474755
456,1.1499985152482985,0.17210598359073592,1.094601571559906,0.14602942970945887,1.1297242414951325,0.18961945921147844,1.1758081020205902,1.1048473585594853,1.123129274574952
457,1.1485044622421265,0.17136668861894594,1.0940360045433044,0.14863235779126632,1.1297879153490067,0.18984812964813813,1.1755350656228056,1.1047392450193234,1.1231958609826924
458,1.149326964020729,0.1700225839959097,1.0870559591054916,0.13973957822121388,1.1322773799300194,0.1896683573798243,1.1752729846067849,1.1045624121601851,1.1232866761721658
459,1.1470235657691956,0.17009882688626216,1.0929523438215256,0.14462805586273936,1.1321497985720634,0.18853256962685574,1.174990490418409,1.1044463114767984,1.1233753073961648
460,1.143397371172905,0.1697096537396394,1.0851353895664215,0.13563291599330807,1.127238026857376,0.18350205087564786,1.174674559225954,1.1042532022576947,1.1234139345907768
461,1.1521122193336486,0.17136792516676894,1.0788458639383316,0.13492737779242606,1.1234262788295746,0.18665533187488298,1.174448935827031,1.1039991288745012,1.1234140580331649
462,1.143989036679268,0.1679358142459371,1.077124621272087,0.13700049441464798,1.1187769037485122,0.19250617446671764,1.1741443368355533,1.103730383798477,1.1233676864903184
463,1.1419977670907975,0.1698521703619958,1.0777638405561447,0.13676067978194767,1.115873739719391,0.18498509336536925,1.1738228711381058,1.103470718366054,1.123292747022609
464,1.1390137207508086,0.17010313783358924,1.0782347476482392,0.13787579120621846,1.1138525304198266,0.18516985000002922,1.1734747796342329,1.1032183586588757,1.1231983448565812
465,1.1458519625663757,0.16507982788146436,1.0778052735328674,0.1382535604840814,1.1094984596967696,0.17970381533350577,1.1731985514635543,1.1029642278076157,1.123061346004983
466,1.143068774342537,0.16453074768819376,1.0787550657987595,0.13872433543806387,1.1052321571111678,0.17575079136713173,1.172897253692344,1.102722136187527,1.1228830541160446
467,1.143975212574005,0.17255647998470564,1.077813726067543,0.13891655318676127,1.1063815891742705,0.17762514132364932,1.1726080332811608,1.1024730520863273,1.1227180394666267
468,1.1518813782930375,0.16907900200617904,1.080322253704071,0.13706228222527145,1.105507473051548,0.1787404892004565,1.1724007667312795,1.1022515441025047,1.1225459338024761
469,1.1443868881464005,0.1663538856752918,1.0797500550746917,0.13059048032692602,1.1053247863054276,0.17685134132920247,1.1721206279454306,1.1020265292122267,1.1223737223275057
470,1.1344861763715743,0.1712415682910953,1.0767123341560363,0.12836584922714747,1.107954933643341,0.17875879504191702,1.171744283429692,1.1017733872616646,1.122229534440664
471,1.134844418168068,0.1703915977721258,1.0755429887771606,0.12787659110594365,1.1050285974144936,0.1789086688662341,1.1713752847770758,1.1015110832768196,1.1220575250704026
472,1.1339484351873397,0.17165515187834376,1.0707761746644975,0.12440332350302083,1.1032120871543885,0.17837092121862155,1.1710010162811784,1.1012037341906962,1.1218690706912424
473,1.1490627557039261,0.16651043876665686,1.0642126351594925,0.12024326566097601,1.1052596479654313,0.18046836488859505,1.1707816336754058,1.1008338232003843,1.1217029764639843
474,1.1462611877918243,0.16544490288268757,1.0590522921085357,0.12276518919690244,1.103666467666626,0.1808246810309894,1.1705364292165699,1.1004160078894658,1.1215226113760106
475,1.1468213206529618,0.16764775649284894,1.0608724212646485,0.12542677415765321,1.0977338123321534,0.1789322574690188,1.1702992781309338,1.1000205720232177,1.121284723385572
476,1.1511654394865036,0.1754651517222116,1.058658937215805,0.12521879347642786,1.0962333434820175,0.1792466834431542,1.1701079397444896,1.0996069556751435,1.1210342095865364
477,1.158949493765831,0.17204570551798365,1.0720844817161561,0.14410483331146665,1.0878686520457268,0.18232588044788353,1.169996355284703,1.0993317309355537,1.1207025540111284
478,1.1577975732088088,0.17273313338883844,1.0731091636419297,0.14945193970930354,1.0931451478600502,0.17724810980074301,1.1698743674639442,1.0990695052626176,1.1204269799496176
479,1.156579896211624,0.17319631575450806,1.0731212997436523,0.15064531459768624,1.0924794805049896,0.18480673290705107,1.1697414227514211,1.098810023207428,1.1201475049551712
480,1.1536188250780106,0.17852805645158604,1.0729798883199693,0.1520735953144299,1.0979527187347413,0.18782494837823965,1.169580196774687,1.0985517218585537,1.119925557092967
481,1.152853201031685,0.18135642206046226,1.078752915263176,0.15632921346817724,1.0939566528797149,0.18617615115853042,1.169412926817257,1.0983537337926,1.1196658680508345
482,1.1582812708616257,0.17952128533211187,1.0818440169095993,0.15794292451243197,1.0908131152391434,0.18097145464626602,1.1693016102577007,1.0981886366237699,1.1193773405227176
483,1.151372767686844,0.17976360670385697,1.0824728780984878,0.16165355287073427,1.0870278787612915,0.17570702691464685,1.1691223218319922,1.098031479038517,1.1190538459051034
484,1.1486395406723022,0.18267550306348038,1.0815931504964829,0.16314039156424937,1.0869401067495346,0.1758700369280014,1.1689174940203952,1.0978670957530967,1.118732708513548
485,1.1503863900899887,0.18647839494694027,1.0865906864404677,0.16990692264217416,1.0879657340049744,0.17690942721285458,1.1687321829810913,1.0977543316599703,1.1184250387684622
486,1.1547766149044036,0.18619646285594532,1.084453232884407,0.17032292349725764,1.0854569751024246,0.17583100755502695,1.1685926273003242,1.0976213206722145,1.1180953581318018
487,1.1578788685798644,0.1798126389383126,1.0919038224220277,0.16572226117095154,1.0847200256586076,0.1764488005895145,1.1684854897131196,1.0975641456897127,1.1177616048070698
488,1.1554304522275924,0.18310639801785905,1.0943671602010727,0.16554868008962362,1.0886047518253326,0.17163346140906557,1.1683549393382644,1.0975321758348264,1.1174700362772523
489,1.1547392398118972,0.18078639969815213,1.0937370187044144,0.16615332596958704,1.0872486907243728,0.17207476919720435,1.1682187823430008,1.0974942242635222,1.1171678228217234
490,1.1517314398288727,0.180173031601958,1.0941017585992814,0.16915318854728587,1.0848320472240447,0.17281409942221548,1.1680539089178594,1.0974602996068796,1.1168444650657467
491,1.161680245399475,0.1787813277050983,1.097347618341446,0.1687314485956305,1.0847935009002685,0.17320071006968737,1.1679901722826755,1.0974591727942251,1.116523955424092
492,1.1640469998121261,0.17842297341272056,1.1004156690835953,0.16921522992490898,1.0834094285964966,0.17303785093857635,1.1679507405579699,1.0974887377571187,1.116192810155816
493,1.158681354522705,0.1790467363527141,1.095670164823532,0.17168873584061617,1.081539314389229,0.17400644468643944,1.1678580466976172,1.0974705520277828,1.1158462751981502
494,1.1630179232358933,0.17884254971896063,1.1014067202806472,0.17473695693180719,1.0762334311008452,0.16813872091318632,1.167809645463,1.0975099137103115,1.1154501467571771
495,1.1626351183652879,0.17971041919216013,1.1091509062051772,0.17560836861477397,1.0725443351268769,0.16594457048237474,1.167757900192023,1.0976263236352601,1.115021088640874
496,1.1654085290431977,0.1793430824135041,1.1099160623550415,0.17867761283140646,1.0679752910137177,0.16478113085194904,1.1677344064805346,1.097749221022458,1.1145506306646025
497,1.1651006209850312,0.180081101225195,1.1059469294548034,0.17558138430910997,1.0737681645154953,0.1709631575287804,1.1677080686255796,1.0978311981067814,1.1141428060031113
498,1.1671040761470795,0.17966243131903747,1.1028084951639174,0.1663193632761315,1.0780597215890884,0.16521238696246013,1.1677020287007946,1.0978809710773527,1.1137819751589713
499,1.1681500482559204,0.1807734392740651,1.1028726017475128,0.1702175652768626,1.0801523554325103,0.16490465475788857,1.1677065088963459,1.0979308873840543,1.1134456789617067
