dist,speed,max_hold_steps
6.8403,0.0000,0
6.7891,0.0000,0
2.8179,0.0000,0
6.8052,0.0000,0
5.7728,0.0000,0
3.8919,0.0000,0
4.5370,0.0000,0
4.6104,0.0000,3
4.5561,0.0000,0
6.8190,0.0000,0
5.3878,0.0000,0
6.0820,0.0000,0
7.5659,0.0000,0
3.6193,0.0000,0
3.2698,0.0000,0
7.3065,0.0000,0
3.1524,0.0000,0
5.2620,0.0000,0
4.9282,0.0000,0
4.3935,0.0000,0
6.9885,0.0000,0
3.8504,0.0000,0
5.4983,0.0000,0
2.8970,0.0000,0
3.5070,0.0000,0
2.6182,0.0000,0
5.0189,0.0000,0
2.7695,0.0000,0
1.0440,0.0000,0
6.1119,0.0000,0
4.1483,0.0000,0
5.2578,0.0000,0
5.9553,0.0000,0
4.9655,0.0000,0
2.9154,0.0000,0
6.2837,0.0000,0
4.6442,0.0000,0
5.4241,0.0000,0
7.4384,0.0000,0
5.7225,0.0000,0
2.9395,0.0000,0
2.6046,0.0000,0
4.5020,0.0000,0
3.6971,0.0000,0
3.7117,0.0000,0
4.2138,0.0000,0
5.1224,0.0000,0
2.5170,0.0000,0
3.1601,0.0000,0
6.8195,0.0000,2
2.0203,0.0000,0
4.2003,0.0000,0
3.9342,0.0000,1
3.6749,0.0000,0
2.6900,0.0000,0
3.7529,0.0000,0
5.7577,0.0000,0
4.1976,0.0000,0
4.2346,0.0000,0
5.5561,0.0000,0
4.5250,0.0000,0
6.8158,0.0000,0
5.2541,0.0000,0
5.9979,0.0000,0
2.6895,0.0000,0
3.4279,0.0000,6
6.6387,0.0000,2
5.7883,0.0000,0
2.8090,0.0000,0
4.5738,0.0000,0
3.5313,0.0000,0
5.7716,0.0000,0
6.6178,0.0000,0
1.0062,0.0000,0
6.6291,0.0000,0
5.5346,0.0000,0
2.8624,0.0000,0
7.6657,0.0000,0
3.7261,0.0000,2
6.0857,0.0000,0
4.4055,0.0000,0
2.1629,0.0000,0
3.5478,0.0000,0
8.3916,0.0000,0
4.1965,0.0000,0
7.1685,0.0000,0
4.4817,0.0000,0
5.7195,0.0000,0
7.8012,0.0000,0
5.6401,0.0000,0
6.8003,0.0000,0
5.8174,0.0000,0
5.0760,0.0000,0
4.0928,0.0000,0
5.3348,0.0000,0
4.4207,0.0000,0
5.8591,0.0000,0
6.9496,0.0000,0
2.5961,0.0000,0
5.0265,0.0000,0
3.8506,0.0000,0
3.4401,0.0000,0
5.9457,0.0000,2
5.3954,0.0000,0
4.8768,0.0000,0
6.9302,0.0000,0
4.1599,0.0000,0
3.8278,0.0000,0
5.2932,0.0000,0
6.1840,0.0000,0
6.4259,0.0000,0
7.2948,0.0000,0
2.7666,0.0000,0
4.4328,0.0000,0
5.9369,0.0000,0
5.2491,0.0000,0
6.8194,0.0000,0
5.9121,0.0000,0
3.3404,0.0000,0
3.8375,0.0000,0
3.6974,0.0000,0
5.7484,0.0000,0
1.4617,0.0000,0
5.9096,0.0000,0
5.3344,0.0000,0
5.7142,0.0000,0
2.2281,0.0000,0
4.4837,0.0000,0
3.1346,0.0000,0
5.9828,0.0000,1
4.8966,0.0000,0
1.4363,0.0000,0
3.1273,0.0000,0
6.1654,0.0000,0
7.2462,0.0000,0
3.2442,0.0000,0
6.6085,0.0000,0
6.3880,0.0000,0
7.2797,0.0000,0
2.4537,0.0000,0
5.4328,0.0000,3
6.8205,0.0000,0
2.4556,0.0000,0
4.3713,0.0000,0
1.5786,0.0000,0
4.3457,0.0000,0
4.1475,0.0000,0
6.9175,0.0000,0
4.1437,0.0000,0
5.1773,0.0000,0
5.4527,0.0000,0
6.9170,0.0000,0
7.5926,0.0000,0
3.5453,0.0000,0
4.8940,0.0000,0
1.5135,0.0000,0
4.4451,0.0000,0
7.6440,0.0000,3
3.6966,0.0000,0
8.3999,0.0000,0
7.0215,0.0000,0
4.0604,0.0000,0
3.0145,0.0000,0
4.2096,0.0000,0
5.2080,0.0000,0
5.0454,0.0000,0
5.2976,0.0000,0
6.7934,0.0000,0
8.0767,0.0000,0
5.4601,0.0000,0
5.3189,0.0000,0
3.5536,0.0000,0
3.5686,0.0000,0
3.9326,0.0000,0
2.2422,0.0000,0
2.6882,0.0000,0
3.5467,0.0000,0
4.7273,0.0000,0
6.7261,0.0000,0
3.9627,0.0000,0
8.4702,0.0000,0
5.0249,0.0000,4
5.8857,0.0000,0
6.4318,0.0000,0
5.3463,0.0000,0
5.5109,0.0000,0
5.5372,0.0000,0
7.8296,0.0000,0
2.6448,0.0000,0
4.2959,0.0000,0
3.3339,0.0000,0
6.8711,0.0000,0
4.8190,0.0000,0
8.1906,0.0000,2
4.5219,0.0000,0
4.6347,0.0000,0
5.3574,0.0000,0
4.9567,0.0000,0
5.8271,0.0000,0
6.1294,0.0000,0
2.0460,0.0000,0
2.9692,0.0000,0
2.2839,0.0000,0
2.7837,0.0000,0
5.8092,0.0000,0
4.9306,0.0000,0
5.3940,0.0000,0
4.7379,0.0000,0
5.0765,0.0000,0
5.8440,0.0000,0
7.6272,0.0000,0
6.2715,0.0000,0
3.5767,0.0000,0
6.6845,0.0000,0
4.5922,0.0000,0
6.4408,0.0000,0
6.5130,0.0000,0
7.7141,0.0000,0
4.6159,0.0000,0
7.5734,0.0000,0
5.5050,0.0000,0
4.3893,0.0000,0
3.4660,0.0000,3
5.2228,0.0000,0
4.9084,0.0000,0
6.6598,0.0000,0
2.5030,0.0000,2
5.3770,0.0000,0
2.9041,0.0000,0
7.0486,0.0000,0
6.9757,0.0000,0
4.4183,0.0000,0
7.7351,0.0000,0
6.3058,0.0000,0
5.5428,0.0000,0
2.6237,0.0000,0
5.7119,0.0000,0
2.4547,0.0000,0
4.4803,0.0000,0
8.1019,0.0000,0
4.6340,0.0000,0
7.0530,0.0000,0
2.1495,0.0000,0
4.9313,0.0000,1
1.1268,0.0000,0
2.7147,0.0000,0
2.0050,0.0000,0
3.0544,0.0000,0
3.1662,0.0000,0
5.9462,0.0000,0
4.5386,0.0000,0
5.5118,0.0000,0
1.1902,0.0000,0
4.2395,0.0000,0
5.5642,0.0000,0
5.1829,0.0000,0
4.7092,0.0000,0
6.4206,0.0000,0
3.8338,0.0000,0
3.0740,0.0000,0
5.9510,0.0000,0
6.3421,0.0000,0
3.7639,0.0000,0
4.2422,0.0000,0
5.5044,0.0000,0
5.2450,0.0000,0
3.5902,0.0000,0
2.7802,0.0000,0
5.1484,0.0000,0
6.4700,0.0000,0
3.9743,0.0000,0
2.1575,0.0000,0
3.9835,0.0000,0
5.1640,0.0000,0
7.8336,0.0000,0
6.0019,0.0000,3
5.2174,0.0000,0
6.5211,0.0000,0
2.9287,0.0000,0
5.8742,0.0000,0
6.9551,0.0000,0
6.1389,0.0000,0
5.5273,0.0000,0
6.8650,0.0000,0
3.4884,0.0000,0
4.9209,0.0000,0
4.4784,0.0000,0
3.6291,0.0000,0
3.7399,0.0000,0
4.8606,0.0000,0
2.9650,0.0000,0
3.7913,0.0000,0
2.2135,0.0000,0
4.9753,0.0000,0
1.1348,0.0000,0
5.9948,0.0000,0
4.0761,0.0000,0
5.9927,0.0000,0
7.3026,0.0000,0
4.0252,0.0000,0
4.4357,0.0000,4
4.4885,0.0000,1
6.7151,0.0000,0
3.6544,0.0000,1
5.4301,0.0000,0
4.2987,0.0000,0
6.7044,0.0000,0
3.8668,0.0000,0
1.3510,0.0000,0
3.5297,0.0000,0
2.6468,0.0000,0
5.9034,0.0000,0
4.6166,0.0000,0
3.5791,0.0000,0
5.6164,0.0000,0
4.9361,0.0000,0
3.9576,0.0000,0
6.5852,0.0000,0
4.7503,0.0000,0
4.0157,0.0000,0
5.9679,0.0000,0
6.4711,0.0000,0
4.3221,0.0000,0
4.1893,0.0000,0
5.5815,0.0000,0
6.2709,0.0000,0
3.4239,0.0000,0
3.6713,0.0000,0
5.2842,0.0000,0
3.5823,0.0000,0
3.8106,0.0000,0
4.2036,0.0000,0
5.4432,0.0000,0
4.6657,0.0000,0
2.3089,0.0000,0
8.1580,0.0000,0
6.2244,0.0000,0
3.5815,0.0000,0
5.7628,0.0000,0
6.9590,0.0000,0
5.9077,0.0000,0
3.9588,0.0000,0
3.1909,0.0000,0
7.1816,0.0000,1
3.5444,0.0000,0
5.6316,0.0000,0
2.7519,0.0000,0
3.7964,0.0000,0
5.0351,0.0000,0
6.0368,0.0000,0
6.5208,0.0000,0
4.5476,0.0000,0
3.1740,0.0000,0
7.2733,0.0000,0
5.3869,0.0000,0
3.3659,0.0000,0
4.6610,0.0000,0
5.9461,0.0000,0
5.0334,0.0000,1
3.1766,0.0000,0
1.8655,0.0000,0
2.5513,0.0000,0
2.4830,0.0000,0
6.9950,0.0000,0
8.3164,0.0000,0
5.7131,0.0000,0
6.4967,0.0000,0
5.9804,0.0000,0
4.7213,0.0000,0
4.9878,0.0000,0
7.7767,0.0000,0
7.6231,0.0000,0
4.3063,0.0000,1
6.2106,0.0000,0
6.7486,0.0000,0
4.8447,0.0000,0
4.8717,0.0000,0
6.2656,0.0000,0
6.9222,0.0000,0
5.5228,0.0000,0
5.5057,0.0000,0
3.9840,0.0000,0
5.2596,0.0000,0
3.8330,0.0000,0
4.1784,0.0000,5
6.0187,0.0000,0
1.8452,0.0000,0
5.7863,0.0000,0
3.5464,0.0000,0
7.8551,0.0000,0
7.7614,0.0000,0
5.5930,0.0000,0
5.1480,0.0000,0
7.8423,0.0000,0
5.3239,0.0000,0
2.6773,0.0000,0
4.1350,0.0000,0
6.4121,0.0000,0
5.4487,0.0000,3
5.1949,0.0000,0
2.9060,0.0000,0
4.9747,0.0000,0
4.8424,0.0000,0
1.3712,0.0000,0
2.8050,0.0000,0
5.2806,0.0000,0
7.1450,0.0000,0
2.5791,0.0000,0
8.2289,0.0000,0
5.0119,0.0000,0
4.7536,0.0000,0
6.9122,0.0000,0
6.8204,0.0000,0
5.6901,0.0000,0
6.0974,0.0000,0
4.1743,0.0000,0
6.5982,0.0000,0
6.5325,0.0000,0
6.2452,0.0000,0
4.3605,0.0000,0
2.5490,0.0000,0
3.4177,0.0000,0
4.2742,0.0000,0
3.8694,0.0000,0
6.3722,0.0000,0
5.6907,0.0000,0
6.0697,0.0000,1
3.5143,0.0000,0
4.8292,0.0000,0
5.2580,0.0000,0
6.9741,0.0000,0
2.8259,0.0000,0
6.5620,0.0000,0
6.1971,0.0000,0
1.8700,0.0000,0
8.1792,0.0000,0
3.6434,0.0000,0
3.7755,0.0000,1
5.4590,0.0000,0
8.0310,0.0000,0
3.7538,0.0000,0
6.3404,0.0000,0
6.1582,0.0000,0
3.7983,0.0000,0
5.7985,0.0000,0
6.4879,0.0000,0
5.9569,0.0000,0
4.1963,0.0000,0
3.6068,0.0000,0
5.2012,0.0000,0
8.0384,0.0000,0
3.3858,0.0000,0
3.4081,0.0000,0
6.8237,0.0000,0
2.6328,0.0000,0
7.6325,0.0000,0
3.8247,0.0000,0
5.1407,0.0000,0
4.4534,0.0000,0
5.2743,0.0000,0
6.7158,0.0000,0
4.5599,0.0000,4
1.7991,0.0000,0
1.9953,0.0000,0
4.7561,0.0000,0
5.2662,0.0000,0
5.0600,0.0000,0
6.9022,0.0000,0
5.4343,0.0000,0
3.2316,0.0000,0
4.2265,0.0000,0
5.2885,0.0000,0
4.7107,0.0000,0
4.2687,0.0000,0
6.3166,0.0000,0
5.3507,0.0000,0
2.6934,0.0000,0
3.5833,0.0000,0
5.8396,0.0000,0
6.1162,0.0000,0
2.3827,0.0000,0
3.7880,0.0000,0
6.8012,0.0000,0
3.0656,0.0000,0
7.3953,0.0000,0
3.6860,0.0000,0
4.8282,0.0000,0
3.7666,0.0000,0
7.0690,0.0000,0
5.4958,0.0000,1
6.5054,0.0000,0
2.9648,0.0000,0
4.1157,0.0000,0
6.2428,0.0000,0
8.3926,0.0000,0
4.9543,0.0000,0
2.1989,0.0000,0
4.4208,0.0000,0
6.2857,0.0000,0
2.7041,0.0000,0
5.2759,0.0000,0
5.7977,0.0000,0
6.6614,0.0000,0
4.2796,0.0000,0
5.8077,0.0000,0
6.8173,0.0000,0
4.1728,0.0000,0
4.9631,0.0000,0
8.2951,0.0000,0
3.1705,0.0000,0
5.3019,0.0000,0
6.1946,0.0000,0
7.1140,0.0000,0
4.2428,0.0000,0
2.5848,0.0000,0
6.2528,0.0000,0
7.9098,0.0000,0
3.5197,0.0000,0
5.6195,0.0000,0
5.2340,0.0000,0
2.5509,0.0000,0
2.3144,0.0000,0
7.3577,0.0000,0
5.4759,0.0000,0
4.9343,0.0000,0
4.3339,0.0000,0
4.1613,0.0000,0
7.4679,0.0000,0
2.9089,0.0000,0
6.1222,0.0000,0
5.2703,0.0000,0
6.0844,0.0000,0
4.7213,0.0000,0
4.5859,0.0000,0
2.7373,0.0000,0
2.3354,0.0000,0
3.9828,0.0000,0
5.3651,0.0000,2
4.3207,0.0000,0
5.4775,0.0000,0
7.5835,0.0000,0
4.3919,0.0000,0
2.5763,0.0000,0
2.8371,0.0000,0
7.8823,0.0000,0
6.6940,0.0000,0
2.7391,0.0000,0
2.7923,0.0000,0
6.6383,0.0000,0
2.8817,0.0000,0
5.6352,0.0000,0
4.3093,0.0000,0
2.9468,0.0000,0
4.8763,0.0000,0
5.0956,0.0000,0
4.5115,0.0000,0
5.1594,0.0000,0
4.7460,0.0000,0
6.5896,0.0000,0
4.0498,0.0000,0
8.2079,0.0000,0
5.2180,0.0000,0
4.0420,0.0000,0
4.4311,0.0000,0
4.1818,0.0000,0
3.8950,0.0000,0
7.4476,0.0000,0
5.1219,0.0000,0
3.6461,0.0000,0
6.8323,0.0000,0
7.5436,0.0000,0
5.8372,0.0000,5
3.8915,0.0000,0
4.4018,0.0000,0
4.4107,0.0000,0
8.2491,0.0000,0
4.7542,0.0000,0
5.3625,0.0000,0
3.6537,0.0000,0
6.9120,0.0000,0
3.8444,0.0000,0
5.7212,0.0000,0
2.1762,0.0000,0
2.7112,0.0000,0
6.5478,0.0000,0
2.4029,0.0000,0
3.5874,0.0000,0
4.5849,0.0000,1
7.0037,0.0000,0
2.9028,0.0000,0
4.8717,0.0000,0
4.5013,0.0000,0
5.9234,0.0000,0
6.1961,0.0000,0
3.8246,0.0000,0
4.4876,0.0000,0
3.2258,0.0000,0
6.5659,0.0000,0
3.1588,0.0000,0
3.1790,0.0000,0
